audio_file|text
wavs/ASF001-AS-ST208U43.wav|এই ভুলৰ বাবে নিজৰ সন্তানবোৰে তেওঁক ক্ষমা কৰি দিলেনে
wavs/ASF001-AS-ST208U44.wav|ৰদৰ চিঠিবোৰৰ তেওঁ উত্তৰ দিলেনে সদায় অকলশৰে তেওঁ কাৰ লগত কথা পাতিছিল
wavs/ASF001-AS-ST208U45.wav|আকৌ শিল্পী গৰাকীৰ উচ্চাকাংক্ষী প্ৰেয়সীয়ে জীৱনৰ অৰ্থ বুজি পালে নে
wavs/ASF001-AS-ST208U46.wav|এনেবোৰ প্ৰশ্নৰেই ৰদৰ চিঠিৰ কাহিনীয়ে গতি লৈছে
wavs/ASF001-AS-ST208U47.wav|কথাছবিখনৰ কাহিনীয়ে প্ৰকৃতিৰ লগত মানুহৰ মন আৰু আত্মাৰ সম্পৰ্ক
wavs/ASF001-AS-ST208U48.wav|এই বিশাল পৃথীৱিত নিজৰ অস্তিত্ব আদি গভীৰ বিষয়বস্তুৰ
wavs/ASF001-AS-ST208U49.wav|এক মনঃস্তাত্বিক বিশ্লেষণ দিবলৈ চেষ্টা কৰিছে
wavs/ASF001-AS-ST208U50.wav|মই এনেদৰেই বুজিলোঁ কথাছবিখন কিছু কিছু কথা হয়তো নুবুজিলোঁ
wavs/ASF001-AS-ST208U51.wav|আৰু হয়তো কিছু কথা ভুলকৈ বুজিলোঁ
wavs/ASF001-AS-ST208U52.wav|কিছুমান দৃশ্যাংশ কথাছবিখন চাই থাকোঁতে বুজিব পৰা নাছিলোঁ
wavs/ASF001-AS-ST209U1.wav|ভাবিছিলোঁ কিয় দিলে এই দৃশ্যটো
wavs/ASF001-AS-ST209U2.wav|পাছতহে অলপ গভীৰ ভাৱে চিন্তা কৰোতে অলপ বুজা যেন লাগিছিল
wavs/ASF001-AS-ST209U3.wav|বিশেষকৈ অভিনেতাসকলে কলা কাপোৰ পিন্ধি আত্মাক আহ্বান কৰা দৃশ্যটো
wavs/ASF001-AS-ST209U4.wav|আৰু অভিনেত্ৰীৰ চৰিত্ৰটোৱে বালিৰ মাজত থকা পুতলাবোৰৰ দৃশ্যটো
wavs/ASF001-AS-ST209U5.wav|চাগে চৰিত্ৰবোৰৰ দৰ্শন আৰু মনঃস্তত্বৰ মাজত বিচৰণৰ বাবে প্ৰয়োজনীয় আছিল
wavs/ASF001-AS-ST209U6.wav|কিন্তু দৃশ্যকেইটাই কেৱল মনোৰঞ্জনৰ বাবে চিত্ৰগৃহলৈ
wavs/ASF001-AS-ST209U7.wav|অহা কেইজনৰ বাবে হাঁহিৰ খোৰাকহে জনোৱা দেখা গল
wavs/ASF001-AS-ST209U8.wav|কথাছবিৰ আৰম্ভণীতে আকাশে দিয়া গীতৰ কলিৰে
wavs/ASF001-AS-ST209U9.wav|জুবিনৰ পৰ্দাত আৱিৰ্ভাৱৰ লগে লগে দৰ্শকৰ হাততালিৰে সম্ভাষণ
wavs/ASF001-AS-ST209U10.wav|আৰু পাপনৰ প্ৰৱেশৰ লগে লগে দৰ্শকৰ উকিয়ে এয়া প্ৰমাণ কৰি দিছিল
wavs/ASF001-AS-ST209U11.wav|যে নৱপ্ৰজন্মৰ দুয়ো আকৰ্ষণতহে যে দৰ্শকৰ ইমান ভিৰ কৰিছেহি
wavs/ASF001-AS-ST209U12.wav|কিন্তু চলচিত্ৰখনৰ ক্ৰমাৎ গতি লোৱাৰ পাছত তেওঁলোকক নিৰাশ দেখা গৈছিল
wavs/ASF001-AS-ST209U13.wav|আৰম্ভণীৰে পৰা পৰিচালক বাহাৰুল ইছলামে কথাছবিখন আকৰ্ষণীয় কৰিবলৈ চেষ্টা কৰিছিল
wavs/ASF001-AS-ST209U14.wav|কিন্তু সাধাৰণ দৰ্শকে এই মূল কাহিনীৰ লগত সম্পৰ্ক স্থাপন কৰাত ব্যৰ্থ হোৱা যেন লাগিছিল
wavs/ASF001-AS-ST209U15.wav|বাহাৰুল ইছলাম মূলত নাটকৰ মানুহ বাবে তেওঁক জনা
wavs/ASF001-AS-ST209U16.wav|বা তেওঁৰ সৃষ্টিসমূহৰ বিষয়ে জনা দৰ্শকসকলে থিক
wavs/ASF001-AS-ST209U17.wav|এনে এখন কথাছবিয়ে আশা কৰি আহিছিল চিত্ৰগৃহলৈ
wavs/ASF001-AS-ST209U18.wav|পৰিচালকজনৰ কবিত্বময় হাতৰ পৰশ কথাছবিখনৰ প্ৰতিটো ফ্ৰেমতে বিদ্যমান
wavs/ASF001-AS-ST209U19.wav|মননশীল কথাছবিৰ দৰ্শকসকলৰ মনত কথাছবিখনে গভীৰভাৱে ৰেখাপাত কৰিবলৈ সক্ষম হব
wavs/ASF001-AS-ST209U20.wav|হীৰুদাৰ সোঁৱৰণত নিৰ্মিত কথাছবিখনে কিন্তু হীৰু দাৰ কবিতাৰ দৰে
wavs/ASF001-AS-ST209U21.wav|সকলো শ্ৰেণীৰ দৰ্শকক সন্তুষ্ট কৰিবলৈ সক্ষম নহল
wavs/ASF001-AS-ST209U22.wav|হীৰুদাৰ চিগো নিচিগো কামিজটোৰ ভিতৰত অন্তৰ্নিহিত হৈ থকা কবিতাটোক চাগে সকলোৱে বুজি নাপায়
wavs/ASF001-AS-ST209U23.wav|কবিতাৰ মূলভাৱ পৰীক্ষা বহীত লিখাজনৰ পৰা একেবাৰে কবিতা চেপি চেপি ৰস উলিওৱাত
wavs/ASF001-AS-ST209U24.wav|সিদ্ধহস্ত মননশীল পাঠকজনলৈ সকলোৱে ভাল পায় হীৰু দাৰ কবিতা
wavs/ASF001-AS-ST209U25.wav|কাৰণ কবিতাৰ মাজত সুমাই থকা কবিতাটো প্ৰকাশ কৰিবলৈ
wavs/ASF001-AS-ST209U26.wav|একেবাৰে সহজ পানীৰ দৰে স্বচ্ছ বচা বচা শব্দ ব্যৱহাৰ কৰিছিল
wavs/ASF001-AS-ST209U27.wav|সেয়েহে কবিতাৰ ক নুবুজাজনেও হীৰুদাৰ কবিতাৰ প্ৰেমত পৰিছিল এই শব্দবোৰৰ আকৰ্ষণত
wavs/ASF001-AS-ST209U28.wav|কিন্তু বাহাৰুল ইচলামৰ বাৰ্তাধৰ্মী এই কথাছবিখনে হীৰুদাৰ কবিতাৰ দৰে
wavs/ASF001-AS-ST209U29.wav|সকলো শ্ৰেণীৰ দৰ্শকক সন্তুষ্ট কৰিবলৈ সক্ষম নহল
wavs/ASF001-AS-ST209U30.wav|কথাছবিখনৰ বিষয়ে অজস্ৰজনে দিয়া বিৰূপ মন্তব্যই ইয়াকে সূচায়
wavs/ASF001-AS-ST209U31.wav|বাংলা বা অন্য ভাষাৰ কথাছবিসমূহত এনে বিষয়বস্তুৰ ওপৰত কথাছবি দেখা যায়
wavs/ASF001-AS-ST209U32.wav|কিন্তু এনে দৰ্শনৰ লগতে কথাছবি খনত সমাজৰসকলো শ্ৰেণীৰ দৰ্শকক
wavs/ASF001-AS-ST209U33.wav|চুই যাব পৰাকৈ এটা সৰল চিনেমেটিক কাহিনী দেখা যায়
wavs/ASF001-AS-ST209U34.wav|যি গভীৰ বিষয়বস্তুক বুজাত দৰ্শকৰ সহায়ক হয়
wavs/ASF001-AS-ST209U35.wav|যদিও পৰিচালক বাহাৰুল ইচলামে কথাছবিখনৰ মূল দৰ্শনক দৰ্শকৰ সম্মুখত ডাঙি ধৰাত সফল হৈছে
wavs/ASF001-AS-ST209U36.wav|এটা পূৰ্ণ দৈৰ্ঘ্যৰ সৰল কাহিনীৰ অনুপস্থিতিৰ বাবে সুমধুৰ
wavs/ASF001-AS-ST209U37.wav|আৰু অৰ্থৱহ সঙ্গীত সত্ত্বেও বেছিসংখ্যক দৰ্শককে কথাছবিখনে নিৰাশ কৰিছিল
wavs/ASF001-AS-ST209U38.wav|যি কি নহওঁক বহু দিনৰ মূৰত দৰ্শকেৰে ভৰি থকা এটা চিত্ৰগৃহত
wavs/ASF001-AS-ST209U39.wav|এখন অসমীয়া কথাছবিৰ অনুগামীসকলৰ মনত আশাৰ সঞ্চাৰ কৰিছে
wavs/ASF001-AS-ST209U40.wav|ৰদৰ চিঠিয়ে অসমীয়া কথাছবিৰ উত্তৰণত কেনেদৰে প্ৰভাৱ পেলাই বা
wavs/ASF001-AS-ST209U41.wav|কথাছবিখনৰ ব্যৱসায়ে কিমান জন নতুন প্ৰযোজকক অসমীয়া কথাছবিত
wavs/ASF001-AS-ST209U42.wav|বিনিয়োগ কৰিবলৈ আগ্ৰহী কৰি তোলে সেয়া সময়ে কব
wavs/ASF001-AS-ST209U43.wav|কিন্তু তাৰকাৰ উপস্থিতি আৰু আকৰ্ষণীয় সঙ্গীতেৰে দৰ্শকক ছবিগৃহলৈ অনাত
wavs/ASF001-AS-ST209U44.wav|প্ৰযোজক আৰু পৰিচালক কিন্তু সম্পূৰ্ণ সফল হৈছে অন্তত কথাছবিখনৰ প্ৰাৰম্ভিক সপ্তাহত
wavs/ASF001-AS-ST209U45.wav|এখন দেশৰ সত্বা নিৰ্ভৰ কৰে এটা সু শিক্ষা ব্যৱস্থাৰ ওপৰত
wavs/ASF001-AS-ST209U46.wav|যিখন দেশত শিক্ষাৰ মান উন্নত কৰাৰ বাবে চৰকাৰৰ সুস্থ আঁচনি নাথাকে
wavs/ASF001-AS-ST209U47.wav|সেইখন দেশৰ অন্য সকলোবোৰ দিশত সমস্যাৰ সৃষ্টি হয়
wavs/ASF001-AS-ST209U48.wav|এই কথাটো আটাইতকৈ ভালকৈ খাটে অসমৰ ক্ষেত্ৰত
wavs/ASF001-AS-ST209U49.wav|আজিও এই ৰাজ্যখনত শিক্ষাৰ মান উন্নত কৰাৰ বাবে
wavs/ASF001-AS-ST210U1.wav|চৰকাৰে যথাযথ আঁচনি গ্ৰহণ কৰিব পৰা নাই
wavs/ASF001-AS-ST210U2.wav|চৰকাৰৰ সদিচ্ছা অভাব বহু ক্ষেত্ৰতেই দেখা যায়
wavs/ASF001-AS-ST210U3.wav|উদাহৰণ হিচাপে আমাৰ কথাকে কব পাৰি
wavs/ASF001-AS-ST210U4.wav|আমি যি সকলে উচ্চতৰ মাধ্যমিক টেট পাছ কৰিছো
wavs/ASF001-AS-ST210U5.wav|আমিবোৰে এটা নিৰ্দিষ্ট পদ্ধতিৰ অবলম্বনত পৰীক্ষা পাছ কৰিছো
wavs/ASF001-AS-ST210U6.wav|আৰু আমাক আনুষ্ঠানিকভাবে চৰকাৰে শিক্ষক হোৱাৰ যোগ্য বুলি স্বীকৃতি দিছে
wavs/ASF001-AS-ST210U7.wav|তাৰ পিছত লুইতেদি আৰু কেইমাহ মান পানী বাগৰিল
wavs/ASF001-AS-ST210U8.wav|পূৰ্বৰ মন্ত্ৰীয়ে তৎক্ষণাত চাকৰি দিয়াৰ কথা কৈছিল সময়ত আমাৰ চাকৰি নহল
wavs/ASF001-AS-ST210U9.wav|যি নহওক এটা সময়ত এটা অতি কঠিন পদ্ধতিত পতা হল
wavs/ASF001-AS-ST210U10.wav|আৰু স্কুলভিত্তিত প্ৰাপ্ত নম্বৰৰ ওপৰত যোগ্য প্ৰাৰ্থী নিৰ্বাচন কৰা হল
wavs/ASF001-AS-ST210U11.wav|তাৰ পিছত কিন্তু নিযুক্তিৰ নাম গোন্ধই নাই
wavs/ASF001-AS-ST210U12.wav|কিছুসংখ্যক প্ৰাৰ্থীয়ে কাৰ্য্যালয়ক যাওঁতে যাওঁতে গাৰ ওজন হেৰুৱাবলগীয়া পৰিস্থিতিৰ সৃষ্টি হল
wavs/ASF001-AS-ST210U13.wav|তাৰ পিছত নিযুক্তি হব হব বুলি আমিবোৰে আমৰাও কাঢ়ি থাকিলো
wavs/ASF001-AS-ST210U14.wav|নাই কোনো সহাঁৰি নাই এইখন দেশত যোগ্যজনৰ এই অৱস্থা
wavs/ASF001-AS-ST210U15.wav|যিসকলে এটা কঠিন পৰীক্ষাৰ মাজেৰে সম্পূৰ্ণ নিযুক্তি পাবৰ বাবে যোগ্য
wavs/ASF001-AS-ST210U16.wav|সেইসকলৰ অৱস্থা আজি তলে শিল ওপৰে কিল
wavs/ASF001-AS-ST210U17.wav|অথচ আজি কিছুদিন আগতে গ্ৰামসেৱিকাৰ চাকৰিৰ নিযুক্তি হল
wavs/ASF001-AS-ST210U18.wav|আগদিনা তালিকা পিছ দিনা নিযুক্তি এইখন চৰকাৰ
wavs/ASF001-AS-ST210U19.wav|এটা ভাল কাম কৰাৰ ক্ষেত্ৰত ইমান গাফিলতি
wavs/ASF001-AS-ST210U20.wav|এটাৰ পিছত এটা উচ্চ পৰ্য্যায়ৰ মানুহবোৰে মিছা কথা কৈ আছে
wavs/ASF001-AS-ST210U21.wav|আমিবোৰক নগুৰ নাকতি কৰিছে কথা হল চাকৰি দিলে চাকৰি দিয়া নিদিলে নিদিওঁ বুলি কোৱা
wavs/ASF001-AS-ST210U22.wav|চাকৰি নাপালে আমাৰ মাজত অন্য কিবা চাকৰি কৰি থকাসকলে সেইদিয়েই চলিব
wavs/ASF001-AS-ST210U23.wav|আৰু মোৰ দৰে চাকৰি নথকাবোৰে হাত দুখনেৰে অন্য কাম কৰি ভাত খাব
wavs/ASF001-AS-ST210U24.wav|হে মান্যবৰ প্ৰশাসনৰ মানুহবোৰ আপোনালোকে আমাক এটা চাকৰি দিব পাৰিব
wavs/ASF001-AS-ST210U25.wav|কিন্তু আমাক দুখন হাত দিব নোৱাৰে সেইটোৱেই আপোনালোকৰ লগত সৃষ্টিকৰ্তাৰ পাৰ্থক্য
wavs/ASF001-AS-ST210U26.wav|আৰু মনত নাৰাখে কিয় যে উচ্চতৰ মাধ্যমিকৰ বাবে যোগ্য হোৱা প্ৰাৰ্থীবোৰৰ
wavs/ASF001-AS-ST210U27.wav|শিক্ষাদীক্ষা আৰু কৰ্মশক্তিৰ ফালৰ পৰা আপোনালোকতকৈ বেছি যোগ্য মানুহ বহুতো আছে
wavs/ASF001-AS-ST210U28.wav|সৰুৰে পৰা বাছত বেছি ঘুৰিবলৈ সুবিধা নাপালো
wavs/ASF001-AS-ST210U29.wav|নৈশ বাছবোৰৰ জাকজমক ৰূপ দেখি বৰ ভাল লাগে
wavs/ASF001-AS-ST210U30.wav|তাতে আকৌ বাছবোৰ এবাৰ মাৰ অসুখ ঘৰলৈ যামগৈ
wavs/ASF001-AS-ST210U31.wav|শ্রীমতীক কলো এইবাৰ বাছত যাম তাই সন্দেহ প্রকাশ কৰিলে
wavs/ASF001-AS-ST210U32.wav|যাব পাৰিবা জানো মই নাচোৰবান্দা যথাসময়ত বাছৰ টিকট লৈ গহপুৰ যাত্রা হলগৈ
wavs/ASF001-AS-ST210U33.wav|ৰাতি আঢ়ৈ মান বজাত কলাবাৰীত নমাই দিলেগৈ বাৰিষাৰ দিন
wavs/ASF001-AS-ST210U34.wav|আন্ধাৰে আন্ধাৰে চিনাকী বাটেৰে বেলি ওলোৱাৰ আগতে খোজ কাঢ়ি ঘৰ পালোগৈ
wavs/ASF001-AS-ST210U35.wav|সকলো আচৰিত যি নহওক মা ভাল পাইছিলগৈ
wavs/ASF001-AS-ST210U36.wav|দুদিন মান ঘৰত থকাৰ পিছত গুৱাহাটী অহাৰ যো জা হল
wavs/ASF001-AS-ST210U37.wav|ভাইটিয়ে কলে কলাবাৰী থিয় হলেই নৈশ বাছ পায় চিন্তা নকৰিবি
wavs/ASF001-AS-ST210U38.wav|গধূলি ভাত পানী খাই ঘৰৰ পৰা ওলালো
wavs/ASF001-AS-ST210U39.wav|যথাৰীতি ঘৰৰ চাউল ঔ টেঙা ৰঙালাও নেমুটেঙা জাতীয়
wavs/ASF001-AS-ST210U40.wav|বৃহৎ টোপোলা লৈ কলাবাৰী লৈ চাইকেল যাত্রা হল
wavs/ASF001-AS-ST210U41.wav|বাটতে পিছল খাই পৰি বোকাত লুটুৰী পুতুৰি হৈ ৰাতি আঠ মান বজাত কলাবাৰী পালোগৈ
wavs/ASF001-AS-ST210U42.wav|তাৰ পিচত এখন এখন কৈ বাছ আহে হাত দাঙো নাৰাখে
wavs/ASF001-AS-ST210U43.wav|পাছত অধৰ্য্য হৈ ভাইটিক কলো তই মোক এক কিলমিটাৰ ভতিয়াই
wavs/ASF001-AS-ST210U44.wav|মোৰ বাল্য বন্ধু গোবিনৰ ঘৰত থৈ আহিবলৈ কলো ৰাতিপুৱাই যামগৈ
wavs/ASF001-AS-ST210U45.wav|মোক ৰাতি দেখা পাই তাৰ বিৰাট ফুৰ্টি কাপোৰ কানি সলাই গা পা ধুই আজৰি হৈ ললো
wavs/ASF001-AS-ST210U46.wav|তাৰ মৰমৰ আবদাৰত আকৌ ভাত খালো
wavs/ASF001-AS-ST210U47.wav|মই কলো মোৰ চুটি নাই মই যেনে তেনে যামগৈ বাছবোৰ দেখোন কলাবাৰীত নেৰাখে
wavs/ASF001-AS-ST210U48.wav|তই চাগে ৰৈছিলি তাত মদপীবোৰ থাকে কোনো বাছ নাৰাখে
wavs/ASF001-AS-ST210U49.wav|আমাৰ ঘৰৰ আগত চব গাড়ী ৰাখিব সি মোক বুজনি দিলে
wavs/ASF001-AS-ST211U1.wav|এটা সময়ত সি মোক পদুলি মুখতে বাছ এখন ৰখাই দিলে
wavs/ASF001-AS-ST211U2.wav|চিলাপথাৰৰ বাছ কোনোমতে কেবিনত বহিলো মালিকো গাড়ীত আহিছে
wavs/ASF001-AS-ST211U3.wav|অলপ পিছত গম পালো ভাইটিৰ লগৰ সি মোৰ যি আতিথ্য কৰিলে
wavs/ASF001-AS-ST211U4.wav|মই লাজত মৰি যোৱা যেন লাগিল দুই নম্বৰ চিটত বহা মানুহ এজনক জবৰদস্ত উঠাই দি
wavs/ASF001-AS-ST211U5.wav|মোক বহিবলৈ দি চিঞৰ বাখৰ কৰি মদ খাবলৈ অনুৰোধ কৰিলে
wavs/ASF001-AS-ST211U6.wav|মই নাখাও নাখাও কৰি কোনোমতে গহপুৰ পালোগৈ
wavs/ASF001-AS-ST211U7.wav|হোটেল এখনত ৰাখিলে মোৰ বাল্যবন্ধুৰ হোটেল ভাইটিৰ বন্ধুৰ আকৌ চিঞৰ বাখৰ
wavs/ASF001-AS-ST211U8.wav|মই বাবাক মনে দোকানৰ মালিকক কলো মই এইখন বাছত নাযাও
wavs/ASF001-AS-ST211U9.wav|নহলে কত দুৰ্ঘটনা কৰিব ঠিক নাই তই কিবা এটা বাহনা কৰি মোক বচা
wavs/ASF001-AS-ST211U10.wav|সি মোক কিবা এটা বাহনা কৰি বেলেগ এখন বাছত উঠাই দিলে
wavs/ASF001-AS-ST211U11.wav|শেষ বাছ দহ নম্বৰ চিটটো পালোগৈ ভাবিলো ৰক্ষা যথাসময়ত যাত্রা আৰম্ভ হল
wavs/ASF001-AS-ST211U12.wav|বাপৰে বাছখন যেন উৰি গৈছে একো একোটা জাপ মাৰে
wavs/ASF001-AS-ST211U13.wav|একেবাৰে চিলিং ঢুকি পাওগৈ এইবাৰ ভগৱানৰ বাদে কোনেও বচাব নোৱাৰে
wavs/ASF001-AS-ST211U14.wav|পিছফালে হাত দুখন দি চিটটো খামুচি কোনোমতে বাচি বাচি গৈ আছো
wavs/ASF001-AS-ST211U15.wav|আমনি পালোগৈ কেবিনত ভুমূকি মাৰিলোগৈ পানীৰ বটলত চুলাই মাৰি আছে
wavs/ASF001-AS-ST211U16.wav|মই কপালকে দোষ দিছো কি পাপৰ ফলত মোৰ বাছ যাত্রা
wavs/ASF001-AS-ST211U17.wav|ইপিনে মোৰ টোপোলা ইখন বাছত ঘৰত গৈ শ্রীমতীৰ গালি আছেই
wavs/ASF001-AS-ST211U18.wav|তাতে বোৱাৰীয়ে বাও চাউলৰ ভাত খাই ভাল পাই বুলি দিয়া সামগ্রী খিনিও নাই
wavs/ASF001-AS-ST211U19.wav|আকৌ যাত্রা আৰম্ভ এইবাৰ শেনৰ এজাত কিমান নাজানো মুঠতে ভাই হব চাগৈ
wavs/ASF001-AS-ST211U20.wav|পোহৰ পোহৰ হোৱা মানে গুৱাহাটী পালোগৈ টোপনিৰতো নাম গোন্ধেই নাই
wavs/ASF001-AS-ST211U21.wav|গোটেই গাত আঠা আঠা ঘাম নিজকে চিকুটি চালো বাচি আছো
wavs/ASF001-AS-ST211U22.wav|পেট্রল পাম্পৰ কাষত নমাই দিলে সেইদিনাখন আকৌ উপলদ্ধি হল পৃথিৱীখন সচাই ধুনীয়া
wavs/ASF001-AS-ST212U1.wav|চকীখন অলপ পিচলৈ ঠেলি ধমক দি কলে তই মিছা কৈছ অনল
wavs/ASF001-AS-ST212U2.wav|হয় চাৰ কি হয় চাৰ একেপাট চৰতে মাৰ বাপেৰৰ বিয়া দেখি যাবি বুইছ
wavs/ASF001-AS-ST212U3.wav|কাপোৰে কানিয়ে যাব জানিছ মজুমদাৰ খঙত গৰ্জি উঠিল
wavs/ASF001-AS-ST212U4.wav|এইবিলাক বস্তু ভাল বস্তু নহয় নহয় এইবোৰেৰে বোমা বনায়
wavs/ASF001-AS-ST212U5.wav|কথাটোৰ আচল উৎস কি হব পাৰে তাৰ চৰজমীন তদন্ত কৰিবলৈ
wavs/ASF001-AS-ST212U6.wav|ভদ্ৰ লাহনৰ ওপৰত তদন্তৰ দায়িত্বটো দি কৰুণা মজুমদাৰ একপ্ৰকাৰ নিচিন্ত হল
wavs/ASF001-AS-ST212U7.wav|সহকাৰী পৰিদৰ্শক লাহনৰ দৰে কৰ্মপটু লোকৰ তদন্তই যে বিশেষ সুফল লাভ কৰিব নোৱাৰিলে
wavs/ASF001-AS-ST212U8.wav|আবেলি আমন জিমনকৈ উলটি আহোঁতে তিনিখন মুখমণ্ডল দেখিয়ে মজুমদাৰে বুজিব পাৰিলে
wavs/ASF001-AS-ST212U9.wav|ইহঁতে ভয়ত পলাই ফুৰি ইয়াৰ নিচিনা বয়সৰ লৰাবিলাকক সংগঠনৰ কামত নিয়োগ কৰে
wavs/ASF001-AS-ST212U10.wav|আঞ্চলবিলাকৰ ডেকা লৰাবোৰক কৰায়ত্ব কৰিব পৰা যাব বুলি ভাবি
wavs/ASF001-AS-ST212U11.wav|লকআপৰ পৰা অনলক আনি নিজৰ ওচৰতে মূঢ়া এটাত বহুৱাই ললে
wavs/ASF001-AS-ST212U12.wav|গিলাছ এটাত চাহ আৰু শ্লাইজ দুখন কনিষ্টবল এটাৰ হতুৱাই অনাই অনলৰ হাতত দিয়ালে
wavs/ASF001-AS-ST212U13.wav|সি যে একো দোষ কৰা নাই সি নিৰপৰাধী
wavs/ASF001-AS-ST212U14.wav|বাপেকে খুজি মাগি যি পায় তাৰে সিঁহত চলি যায়
wavs/ASF001-AS-ST212U15.wav|কেইমাহমানৰ পিছত এদিন ঘৰৰ মালিকীজনীয়ে মিছাকৈ পইচা চুৰ কৰা বুলি ঘৰৰ পৰা খেদি দিলে
wavs/ASF001-AS-ST212U16.wav|এশ এটা প্ৰশ্নই তাক জুমুৰি দি ধৰিছিল
wavs/ASF001-AS-ST212U17.wav|অনলৰ সম্পূৰ্ণ জাৱানবন্দী লৈ মজুমদাৰে নতুকৈ ভাবিলে যে
wavs/ASF001-AS-ST212U18.wav|কিন্তু অনলহঁতৰ দৰে ঘাট মাউৰা লৰা ছোৱালীৰ সংস্থাপনৰ ব্যৱস্থা এতিয়াও সুদূৰ গৰাহত
wavs/ASF001-AS-ST212U19.wav|মৰিতে চাহিনা আমি এই সুন্দৰ ভূবনে এই বিখ্যাত কথাষাৰকে
wavs/ASF001-AS-ST212U20.wav|সাৰোগত কৰি অনলে এটা ডাঙৰ অপৰাধ কৰিছে যাতে
wavs/ASF001-AS-ST212U21.wav|তাৰ দৰে হতভগীয়াহঁতৰ সমস্যা সমাধানৰ বাবে তৎপৰ হওঁতেই
wavs/ASF001-AS-ST212U22.wav|অন্যবিলাক বাদেই দিলো বিশ্ববৰেণ্য শিল্পী ডক্তৰ ভূপেন হাজৰিকাৰ
wavs/ASF001-AS-ST212U23.wav|প্ৰথম মৃত্যু বাৰ্ষিকীক লৈও যে এচামে ধন ঘটিবলৈ ললে তাতেহে বেচি দুখ পালো
wavs/ASF001-AS-ST212U24.wav|সুমায়েই অপ্ৰাসংগিকভাবে কথাখিনি কৈ কুলদীপে আমাৰ প্ৰতিক্ৰিয়া লক্ষ্য কৰিলে
wavs/ASF001-AS-ST212U25.wav|যোৱা কিছুদিনৰ পৰা জ্যেষ্ঠ সাংবাদিক কুলদীপৰ কিছু অস্বাৱাভিক আচৰণক লৈ
wavs/ASF001-AS-ST212U26.wav|একেটা বিষয়কে অন্যতকৈ সাৱলীল আৰু আকৰ্ষনীয়ভাবে উপস্থাপন কৰিব পৰা
wavs/ASF001-AS-ST212U27.wav|উঠি চিঞৰি চিঞৰি কবিতা আবৃত্তি কৰিবলৈ আৰমত কৰিছিল
wavs/ASF001-AS-ST212U28.wav|সেইদিনা এটা দিবলৈ অহা বিশিষ্ট ব্যক্তিকেইগৰাকীক কটু ব্যৱহাৰ কৰাক লৈ
wavs/ASF001-AS-ST212U29.wav|কথাৰে থকা সৰকা কৰি সাংবাদিকসকলৰ ৰোষত পৰিছে কুলদীপ
wavs/ASF001-AS-ST212U30.wav|শিতানত নিৰ্মাণ কৰা পথ এটাত হোৱা দূৰ্ণীতি প্ৰতিবাদত পথ অবৰোধ কাৰ্য্যসূচী
wavs/ASF001-AS-ST212U31.wav|চাওঁক আপোনালোকৰ দৰে গন্য মান্য ব্যক্তিয়ে
wavs/ASF001-AS-ST212U32.wav|পথ এটা নিৰ্মাণত হোৱা দূৰ্নীতিৰ প্ৰতিবাদত পথ অৱৰোধৰ দৰে কাৰ্য্যসূচী
wavs/ASF001-AS-ST212U33.wav|আপোনালোকৰ লগত পথটোৰ এষ্টিমেট আছে শুনক তেনেদৰে কোনো কাম নহয়
wavs/ASF001-AS-ST212U34.wav|প্ৰথমে পথটোৰ এষ্টিমেটখন সংগ্ৰহ কৰক
wavs/ASF001-AS-ST212U35.wav|যদি নাই হোৱা তেনেহলে কাৰ্য্যবাহী অভিযন্ত্ৰাক কামৰ ঠাইলৈ আনক আৰু কাম ভাল কৰিবলৈ দিয়ক
wavs/ASF001-AS-ST212U36.wav|কথাবোৰ সচাঁ যদিও উচ্চস্বৰত কোৱা
wavs/ASF001-AS-ST212U37.wav|কুলদীপৰ কথা কেইষাৰত ব্যক্তিকেইগৰাকীয়ে অপমান বোধ কৰিলে
wavs/ASF001-AS-ST213U1.wav|আমাক আচৰিত কৰি বান্ধবী সংগীতাই মাত লগালে
wavs/ASF001-AS-ST213U2.wav|চাহ পৰ্ব সামৰি মই যাবলৈ ওলাঁওতেই আমাৰ চোতালত কাৰোবাৰ শব্দশুনি বাহিৰলৈ ওলাই গলো
wavs/ASF001-AS-ST213U3.wav|মনতে ভাবিলো লক্ষীক এতিয়া কি কঁও
wavs/ASF001-AS-ST213U4.wav|তাইক এৰিবও নোৱাৰো আলহীকও এৰি যাব নোৱাৰো
wavs/ASF001-AS-ST213U5.wav|তোমাৰ অনুৰাগ নামৰ কবিতাটো আকৌ গোৱাচোন আলহীয়ে কলে
wavs/ASF001-AS-ST213U6.wav|হয়তো তুমি আকৌ আহিবা তেতিয়া মই সিঁচি দিম আহ্লাদৰ শস্য শ্যামলী
wavs/ASF001-AS-ST213U7.wav|তেওঁৰ মুখমণ্ডল আগতকৈও আনন্দ আৰু উৎসাহপূৰ্ন দেখা গল
wavs/ASF001-AS-ST213U8.wav|সেইদিনা সাহিত্যানুষ্ঠানত ভাল লাগিছিল তোমাক
wavs/ASF001-AS-ST213U9.wav|আনৰদৰে কৃপনালি নকৰো এইক্ষেত্ৰত হয় মই চমুকৈ কলো
wavs/ASF001-AS-ST213U10.wav|তেওঁৰ আন্তৰিকতাপূৰ্ণ নিভাজ উৎসাহ মোৰ ভাল লাগিল
